source,brand,model,year,price,city,mileage_km,mileage_missing,body_type,engine_volume_l,fuel_type,transmission,drive_type,steering_wheel,color,condition,car_age,is_new
cars_ml,Volkswagen,Golf,1993,1400000,Тараз,72360,0,hatchback,1.8,petrol,manual,fwd,left,черный металлик,used,33,0
cars_ml,Volkswagen,Passat,1991,999999,Тараз,-1,1,wagon,2.0,petrol,manual,fwd,left,unknown,unknown,35,0
cars_ml,BMW,X5,2012,10000000,Есик,220000,0,crossover,3.0,petrol,automatic,awd,left,серый,used,14,0
cars_ml,Lexus,RX 500h,2023,43000000,Алматы,8000,0,crossover,2.4,hybrid,automatic,awd,left,черный металлик,used,3,0
cars_ml,Suzuki,Grand Vitara,2008,6700000,Алматы,180851,0,crossover,2.7,petrol,automatic,awd,left,unknown,used,18,0
cars_ml,Toyota,Camry,2019,14200000,Актобе,102602,0,sedan,2.5,petrol,automatic,fwd,left,unknown,used,7,0
cars_ml,BYD,FangChengBao Leopard 5,2025,25200000,Астана,50,0,suv,1.5,hybrid,variator,awd,left,черный,used,1,0
cars_ml,ГАЗ,ГАЗель,2013,6000000,Актобе,-1,1,van,2.9,petrol-gas,manual,rwd,left,unknown,unknown,13,0
cars_ml,Mercedes-Benz,S 580 4MATIC,2025,124607200,Алматы,7,0,sedan,4.0,petrol,automatic,awd,left,черный металлик,used,1,0
cars_ml,Toyota,Camry Prestige,2021,15700000,Астана,85640,0,sedan,2.5,petrol,automatic,fwd,left,белый металлик,used,5,0
cars_ml,Volkswagen,Passat,1994,1900000,Караганда,300000,0,wagon,1.8,petrol,manual,fwd,left,unknown,used,32,0
cars_ml,Genesis,G90,2021,31000000,Караганда,60000,0,sedan,3.8,petrol,automatic,awd,left,черный,used,5,0
cars_ml,Kia,Optima,2015,7500000,Алматы,140000,0,sedan,2.4,petrol,automatic,fwd,left,unknown,used,11,0
cars_ml,BMW,X5,2024,60000000,Алматы,24000,0,crossover,3.0,petrol,automatic,awd,left,unknown,used,2,0
cars_ml,BMW,535,2011,9500000,Павлодар,247000,0,sedan,3.0,petrol,automatic,awd,left,серый металлик,used,15,0
cars_ml,Subaru,Ascent,2024,19000000,Алматы,18000,0,crossover,2.4,petrol,variator,awd,left,unknown,used,2,0
cars_ml,Toyota,Camry,2019,12500000,Астана,198500,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,7,0
cars_ml,Jeep,Grand Cherokee,2014,21000000,Алматы,-1,1,suv,6.4,petrol,automatic,awd,left,серый,unknown,12,0
cars_ml,Volkswagen,Polo,2019,6200000,Алматы,110000,0,sedan,1.6,petrol,automatic,fwd,left,бордовый,used,7,0
cars_ml,Toyota,Camry,2022,18500000,Астана,90000,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,4,0
cars_ml,BYD,Han,2026,16500000,Алматы,60,0,sedan,-1,электрический,automatic,awd,left,коричневый металлик,used,0,0
cars_ml,Mercedes-Benz,G 63 AMG 4MATIC,2021,107000000,Алматы,67126,0,suv,4.0,petrol,automatic,awd,left,черный,used,5,0
cars_ml,Chevrolet,Van,1995,4100000,Караганда,100000,0,minivan,4.3,petrol,automatic,rwd,left,unknown,used,31,0
cars_ml,Kia,Rio X-Line,2019,7100000,Усть-Каменогорск,63000,0,hatchback,1.6,petrol,automatic,fwd,left,черный,used,7,0
cars_ml,Renault,Kaptur,2019,6200000,Актобе,145000,0,crossover,1.6,petrol,variator,fwd,left,белый,used,7,0
cars_ml,Kia,Sportage,2005,3350000,Темиртау,218000,0,crossover,2.0,diesel,automatic,fwd,left,синий,used,21,0
cars_ml,Toyota,Mark II,1995,1100000,Петропавловск,-1,1,sedan,2.0,petrol,automatic,rwd,right,unknown,unknown,31,0
cars_ml,Toyota,Camry,2017,12000000,Актау,88500,0,sedan,2.5,petrol,automatic,fwd,left,unknown,used,9,0
cars_ml,Hyundai,Grandeur,2017,9400000,Астана,110000,0,sedan,3.0,gas,automatic,fwd,left,unknown,used,9,0
cars_ml,Hyundai,i40,2016,8500000,Алматы,185000,0,wagon,2.0,petrol,automatic,fwd,left,белый металлик,used,10,0
cars_ml,Volkswagen,Passat,1992,1500000,Павлодар,-1,1,sedan,1.8,petrol,manual,fwd,left,синий,unknown,34,0
cars_ml,Toyota,RAV4,1996,2500000,Алматы,179586,0,crossover,2.0,petrol,automatic,awd,right,бордовый металлик,used,30,0
cars_ml,Mitsubishi,Montero Sport,1999,4000000,Павлодар,307000,0,suv,3.0,petrol,automatic,awd,left,unknown,used,27,0
cars_ml,Toyota,Land Cruiser,2011,17000000,Алматы,300000,0,suv,4.7,petrol,automatic,awd,left,белый металлик,used,15,0
cars_ml,Hyundai,Elantra,2014,5350000,Астана,131856,0,hatchback,2.0,petrol,automatic,fwd,left,синий металлик,used,12,0
cars_ml,Toyota,Camry,2017,12250000,Алматы,129000,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,9,0
cars_ml,ВАЗ,(Lada) Vesta,2019,3600000,Алматы,125000,0,sedan,1.6,petrol,manual,fwd,left,красный металлик,used,7,0
cars_ml,Lexus,GS 350,2013,10500000,Алматы,177000,0,sedan,3.5,petrol,automatic,rwd,left,коричневый,used,13,0
cars_ml,ГАЗ,ГАЗель,2008,5500000,Алматы,493000,0,van,2.5,petrol-gas,manual,rwd,left,красный,used,18,0
cars_ml,Kia,Rio,2014,4400000,Астана,212000,0,sedan,1.6,petrol,automatic,fwd,left,unknown,used,12,0
cars_ml,Mercedes-Benz,G 63 AMG,2014,27000000,Алматы,155000,0,suv,5.5,petrol,automatic,awd,left,черный,used,12,0
cars_ml,Mercedes-Benz,C 180,1994,1200000,Караганда,303000,0,sedan,1.8,petrol,automatic,rwd,left,unknown,used,32,0
cars_ml,Lexus,LX 600,2024,80500000,Уральск,50050,0,suv,3.5,petrol,automatic,awd,left,черный,used,2,0
cars_ml,Hyundai,Avante,2022,12400000,Шымкент,38000,0,sedan,2.0,petrol,robot,fwd,left,синий металлик,used,4,0
cars_ml,Chevrolet,Silverado,2022,18000000,Астана,30000,0,pickup,2.7,petrol,automatic,awd,left,unknown,used,4,0
cars_ml,Kia,Soul,2021,8750000,Актобе,35127,0,hatchback,1.6,petrol,automatic,fwd,left,белый,used,5,0
cars_ml,Hyundai,Tucson,2025,16000000,Астана,5000,0,crossover,2.0,petrol,automatic,awd,left,черный,used,1,0
cars_ml,DongFeng,Aeolus L7,2025,9500000,Алматы,15,0,crossover,-1,электрический,robot,fwd,left,белый металлик,used,1,0
cars_ml,Audi,A6,1995,2850000,Тараз,77777,0,sedan,2.6,petrol,manual,fwd,left,unknown,used,31,0
cars_ml,Mazda,6,2021,8500000,Актау,63000,0,sedan,2.5,petrol,automatic,fwd,left,unknown,used,5,0
cars_ml,Hyundai,Palisade,2022,19000000,Алматы,92837,0,crossover,3.8,petrol,automatic,awd,left,белый,used,4,0
cars_ml,BMW,320 XDrive,2021,16900000,Астана,62675,0,sedan,2.0,petrol,automatic,rwd,left,белый,used,5,0
cars_ml,Toyota,Camry Luxe,2024,19900999,Алматы,3910,0,sedan,2.5,petrol,automatic,fwd,left,красный,used,2,0
cars_ml,Toyota,RAV4,2024,16800000,Алматы,53057,0,crossover,2.0,petrol,variator,fwd,left,черный,used,2,0
cars_ml,BYD,Qin L DM-i,2025,10000000,Шымкент,-1,1,sedan,1.5,hybrid,automatic,fwd,left,белый металлик,unknown,1,0
cars_ml,Hyundai,Tucson,2023,13800000,Усть-Каменогорск,-1,1,crossover,2.5,petrol,automatic,awd,left,серебристый металлик,unknown,3,0
cars_ml,Audi,A6,2017,14000000,Караганда,200000,0,sedan,2.0,petrol,robot,awd,left,коричневый,used,9,0
cars_ml,Toyota,Land Cruiser,2023,59000000,Алматы,52000,0,suv,3.5,petrol,automatic,awd,left,белый,used,3,0
cars_ml,Hyundai,Tucson Luxe,2023,14590000,Астана,29244,0,crossover,2.5,petrol,automatic,awd,left,белый,used,3,0
cars_ml,Geely,Galaxy Starship 7,2025,12997000,Алматы,-1,1,crossover,1.5,hybrid,automatic,fwd,left,белый,unknown,1,0
cars_ml,Wuling,Hongguang V,2024,7950000,Тараз,20,0,minivan,1.5,petrol,manual,rwd,left,серый,used,2,0
cars_ml,Chevrolet,Cobalt,2023,5150000,Алматы,95000,0,sedan,1.5,petrol,automatic,fwd,left,unknown,used,3,0
cars_ml,Toyota,Sprinter Carib,1995,2100000,Алматы,-1,1,wagon,1.6,petrol,automatic,awd,right,черный металлик,unknown,31,0
cars_ml,Changan,CS55 Plus Comfort,2025,9300000,Алматы,10,0,crossover,1.5,petrol,robot,fwd,left,белый металлик,used,1,0
cars_ml,ГАЗ,ГАЗель NEXT,2019,11000000,Шымкент,13500,0,pickup,2.7,petrol-gas,manual,rwd,left,unknown,used,7,0
cars_ml,Mercedes-Benz,E 430,2000,3800000,Алматы,378000,0,sedan,4.3,petrol,automatic,rwd,left,unknown,used,26,0
cars_ml,Chery,C8 Classic,2026,8490000,Шымкент,-1,1,crossover,1.5,petrol,robot,fwd,left,черный металлик,unknown,0,0
cars_ml,Genesis,G80 2.5T,2024,36279000,Костанай,-1,1,sedan,2.5,petrol,automatic,awd,left,белый,unknown,2,0
cars_ml,Alfa,Romeo Tonale,2024,31000000,Алматы,11,0,crossover,1.5,petrol,robot,fwd,left,unknown,used,2,0
cars_ml,Changan,X5 Plus Beyond,2025,7690000,Петропавловск,11,0,crossover,1.5,petrol,robot,fwd,left,белый металлик,used,1,0
cars_ml,Geely,Emgrand Comfort MT,2025,7290000,Алматы,-1,1,sedan,1.5,petrol,manual,fwd,left,unknown,unknown,1,0
cars_ml,Kia,K7,2019,13200000,Шымкент,178000,0,sedan,3.0,gas,automatic,fwd,left,черный металлик,used,7,0
cars_ml,Geely,Okavango Premium,2025,12990000,Кокшетау,-1,1,crossover,2.0,petrol,automatic,fwd,left,серый металлик,unknown,1,0
cars_ml,Audi,A6 45 TFSI Quattro Sport,2024,42810000,Костанай,34,0,sedan,2.0,petrol,robot,awd,left,белый металлик,used,2,0
cars_ml,Nissan,Juke,2013,5100000,Актобе,172000,0,crossover,1.6,petrol,variator,fwd,left,серебристый металлик,used,13,0
cars_ml,Rox,Adamas,2026,34200000,Алматы,-1,1,crossover,1.5,hybrid,automatic,awd,left,unknown,unknown,0,0
cars_ml,Changan,CS55 Plus Tech,2025,9990000,Алматы,-1,1,crossover,1.5,petrol,robot,fwd,left,бронза металлик,unknown,1,0
cars_ml,Kia,Sportage Luxe,2026,14990000,Астана,-1,1,crossover,2.0,petrol,automatic,fwd,left,unknown,unknown,0,0
cars_ml,Kia,Cerato Luxe 1.6,2025,10490000,Астана,-1,1,sedan,1.6,petrol,automatic,fwd,left,unknown,unknown,1,0
cars_ml,ВАЗ,(Lada) Granta 2190,2016,3150000,Семей,120000,0,sedan,1.6,petrol,manual,fwd,left,белый,used,10,0
cars_ml,Jaecoo,J8 Comfort,2025,13990000,Караганда,-1,1,crossover,2.0,petrol,robot,awd,left,unknown,unknown,1,0
cars_ml,Li,L6,2025,22500000,Караганда,-1,1,crossover,1.5,hybrid,automatic,awd,left,unknown,unknown,1,0
cars_ml,Nissan,Qashqai,2018,7950000,Астана,58456,0,crossover,2.0,petrol,variator,fwd,left,unknown,used,8,0
cars_ml,Lexus,GS 430,2007,10500000,Алматы,234000,0,sedan,4.3,petrol,automatic,rwd,left,черный,used,19,0
cars_ml,BMW,540,1994,3800000,Шымкент,111111,0,sedan,4.0,petrol,manual,rwd,left,черный,used,32,0
cars_ml,Nissan,Teana,2010,4800000,Усть-Каменогорск,350000,0,sedan,2.5,petrol,variator,fwd,left,черный,used,16,0
cars_ml,Opel,Astra,2001,2700000,Актобе,333000,0,hatchback,1.6,petrol-gas,automatic,fwd,left,серебристый,used,25,0
cars_ml,Toyota,Land Cruiser,1998,12000000,Алматы,630000,0,suv,4.7,petrol,automatic,awd,left,серый металлик,used,28,0
cars_ml,Li,L9,2022,26000000,Алматы,65000,0,crossover,1.5,hybrid,automatic,awd,left,unknown,used,4,0
cars_ml,Volkswagen,Passat,1991,750000,Уральск,-1,1,sedan,1.8,petrol,manual,fwd,left,серебристый,unknown,35,0
cars_ml,Hyundai,Tucson,2018,9400000,Алматы,82300,0,crossover,2.0,petrol,automatic,awd,left,черный металлик,used,8,0
cars_ml,Hyundai,Santa Fe,2023,16500000,Астана,57000,0,crossover,2.5,petrol,automatic,awd,left,серый металлик,used,3,0
cars_ml,Toyota,RAV4,2007,6900000,Алматы,193000,0,crossover,2.0,petrol,automatic,awd,left,серебристый металлик,used,19,0
cars_ml,Toyota,RAV4 Luxe,2026,19900000,Алматы,5,0,crossover,2.0,hybrid,variator,awd,left,белый,used,0,0
cars_ml,BYD,FangChengBao Leopard 5,2026,26700000,Алматы,-1,1,suv,1.5,hybrid,variator,awd,left,unknown,unknown,0,0
cars_ml,Nissan,Armada,2025,53500000,Астана,-1,1,suv,3.5,petrol,automatic,awd,left,unknown,unknown,1,0
cars_ml,Mercedes-Benz,GLC Coupe 300 4MATIC,2025,51500000,Астана,-1,1,crossover,2.0,petrol,automatic,awd,left,черный металлик,unknown,1,0
cars_ml,ВАЗ,(Lada) Niva Travel,2022,4990000,Караганда,161000,0,suv,1.7,petrol,manual,awd,left,unknown,used,4,0
cars_ml,Li,L6 Pro,2025,19550000,Алматы,-1,1,crossover,1.5,hybrid,automatic,awd,left,unknown,unknown,1,0
cars_ml,Hyundai,Sonata,2022,11900000,Астана,60000,0,sedan,2.5,petrol,automatic,fwd,left,серебристый металлик,used,4,0
cars_ml,ВАЗ,(Lada) Kalina 1119,2010,1400000,Уральск,211000,0,hatchback,1.6,petrol,manual,fwd,left,бордовый металлик,used,16,0
cars_ml,Jetour,X90 Plus,2025,13490000,Караганда,-1,1,crossover,2.0,petrol,robot,fwd,left,синий,unknown,1,0
cars_ml,Toyota,Land Cruiser,1999,8800000,Актобе,400000,0,suv,4.7,petrol,automatic,awd,left,черный,used,27,0
cars_ml,Geely,Galaxy EX5 EM-i,2025,11990000,Караганда,-1,1,crossover,1.5,hybrid,automatic,fwd,left,белый,unknown,1,0
cars_ml,Kia,Optima,2019,7590000,Тараз,147848,0,sedan,2.0,petrol,automatic,fwd,left,белый металлик,used,7,0
cars_ml,Lexus,RX 350,2007,10700000,Алматы,143000,0,crossover,3.5,petrol,automatic,awd,left,unknown,used,19,0
cars_ml,BMW,X5,2014,13150000,Караганда,173000,0,crossover,3.0,petrol,automatic,awd,left,белый металлик,used,12,0
cars_ml,Deepal,S09 Ultra+,2025,24000000,Астана,-1,1,crossover,1.5,hybrid,automatic,awd,left,черный,unknown,1,0
cars_ml,Toyota,Camry,2016,10000000,Астана,-1,1,sedan,2.5,petrol,automatic,fwd,left,unknown,unknown,10,0
cars_ml,Hyundai,Creta,2022,9300000,Алматы,70918,0,crossover,2.0,petrol,automatic,fwd,left,серый,used,4,0
cars_ml,Toyota,Corolla,2014,6800000,Астана,103000,0,sedan,1.6,petrol,automatic,fwd,left,серый,used,12,0
cars_ml,Hyundai,Mufasa,2025,12000000,Астана,3000,0,crossover,2.0,petrol,automatic,fwd,left,unknown,used,1,0
cars_ml,Toyota,Camry Prestige,2020,12100000,Алматы,146051,0,sedan,2.5,petrol,automatic,fwd,left,черный,used,6,0
cars_ml,Kia,Picanto,2020,6200000,Алматы,46000,0,hatchback,1.2,petrol,automatic,fwd,left,голубой,used,6,0
cars_ml,Chevrolet,Cobalt,2023,5000000,Семей,109000,0,sedan,1.5,petrol,automatic,fwd,left,unknown,used,3,0
cars_ml,Toyota,Camry,2024,21700000,Алматы,20000,0,sedan,2.5,petrol,automatic,fwd,left,черный металлик,used,2,0
cars_ml,Chevrolet,Cobalt,2026,6650000,Петропавловск,10,0,sedan,1.5,petrol,automatic,fwd,left,серебристый металлик,used,0,0
cars_ml,Soueast,S06 Flagship,2026,10490000,Костанай,1,0,crossover,1.6,petrol,automatic,awd,left,белый,used,0,0
cars_ml,Toyota,Camry,2012,7150000,Павлодар,281360,0,sedan,2.5,petrol,automatic,fwd,left,белый,used,14,0
cars_ml,BMW,528,1997,2650000,Тараз,323000,0,sedan,2.8,petrol,automatic,rwd,left,черный металлик,used,29,0
cars_ml,Mitsubishi,Outlander,2022,13900000,Астана,11000,0,crossover,2.0,petrol,variator,fwd,left,белый металлик,used,4,0
cars_ml,Haval,H6,2023,8900000,Усть-Каменогорск,38000,0,crossover,2.0,petrol,robot,awd,left,unknown,used,3,0
cars_ml,Toyota,Land Cruiser,2025,64000000,Астана,11000,0,suv,3.5,petrol,automatic,awd,left,черный металлик,used,1,0
cars_ml,Kia,K7,2016,10500000,Талдыкорган,240000,0,sedan,2.4,petrol,automatic,fwd,left,черный металлик,used,10,0
cars_ml,Hyundai,Sonata,2017,7800000,Алматы,200000,0,sedan,2.0,gas,automatic,fwd,left,белый металлик,used,9,0
cars_ml,Hyundai,Elantra,2024,9400000,Алматы,38000,0,sedan,1.6,petrol,automatic,fwd,left,серый металлик,used,2,0
cars_ml,Mitsubishi,Delica,2004,12000000,Актау,160000,0,minivan,3.0,petrol,automatic,awd,right,серебристый,used,22,0
cars_ml,ВАЗ,(Lada) 2109,1995,1200000,Темиртау,150000,0,hatchback,1.5,petrol,manual,fwd,left,unknown,used,31,0
cars_ml,Opel,Vectra,2004,650000,Актобе,230000,0,sedan,1.8,petrol,manual,fwd,left,серебристый металлик,used,22,0
cars_ml,ВАЗ,(Lada) XRAY,2019,4000000,Актобе,120583,0,hatchback,1.8,petrol,robot,fwd,left,белый,used,7,0
cars_ml,Changan,CS55 Plus,2025,8900000,Алматы,-1,1,crossover,1.5,petrol,robot,fwd,left,unknown,unknown,1,0
cars_ml,Hyundai,Santa Fe High-Tech,2023,16990000,Кызылорда,32085,0,crossover,2.5,petrol,automatic,awd,left,белый металлик,used,3,0
cars_ml,MG,ZS Comfort,2026,7990000,Караганда,-1,1,crossover,1.5,petrol,variator,fwd,left,зеленый,unknown,0,0
cars_ml,Audi,A6,1995,3800000,Кызылорда,-1,1,wagon,2.6,petrol,automatic,fwd,left,белый металлик,unknown,31,0
cars_ml,Subaru,Tribeca,2008,4500000,Кызылорда,260000,0,crossover,3.6,petrol,automatic,awd,left,коричневый,used,18,0
cars_ml,Toyota,Aristo,1995,2500000,Алматы,-1,1,sedan,3.0,petrol,automatic,rwd,right,серебристый металлик,unknown,31,0
cars_ml,ВАЗ,(Lada) Priora 2170,2014,3000000,Семей,250000,0,sedan,1.6,petrol,manual,fwd,left,серебристый металлик,used,12,0
cars_ml,Toyota,Avalon,2012,11000000,Алматы,221904,0,sedan,3.5,petrol,automatic,fwd,left,белый,used,14,0
cars_ml,Nissan,Sentra,2015,5300000,Алматы,200000,0,sedan,1.6,petrol,manual,fwd,left,серебристый,used,11,0
cars_ml,Suzuki,Grand Vitara,2004,4200000,Алматы,282000,0,suv,2.0,petrol,automatic,awd,left,серебристый металлик,used,22,0
cars_ml,Hyundai,Tucson,2025,14000000,Павлодар,3000,0,crossover,2.0,petrol,automatic,awd,left,unknown,used,1,0
cars_ml,Subaru,Forester,2008,5900000,Алматы,272000,0,crossover,2.5,petrol,automatic,awd,left,золотистый,used,18,0
cars_ml,Mazda,626,1998,2800000,Шымкент,319652,0,liftback,2.0,petrol,automatic,fwd,left,красный,used,28,0
cars_ml,Chevrolet,Nexia,2021,3500000,Алматы,135000,0,sedan,1.5,petrol,manual,fwd,left,серебристый,used,5,0
cars_ml,Skoda,Yeti,2014,6000000,Павлодар,200000,0,crossover,1.8,petrol,manual,awd,left,серый,used,12,0
cars_ml,Lexus,RX 350,2023,35100000,Актобе,9600,0,crossover,2.5,petrol,automatic,awd,left,unknown,used,3,0
cars_ml,Toyota,Camry,2017,11800000,Тараз,88808,0,sedan,2.5,petrol,automatic,fwd,left,белый металлик,used,9,0
cars_ml,Li,L6,2024,19800000,Алматы,17000,0,crossover,1.5,hybrid,automatic,awd,left,черный металлик,used,2,0
cars_ml,Audi,100,1989,750000,Алматы,7777,0,sedan,2.3,petrol,manual,fwd,left,серый,used,37,0
cars_ml,Toyota,Camry Luxe,2016,10550000,Астана,188320,0,sedan,2.5,petrol,automatic,fwd,left,белый металлик,used,10,0
cars_ml,Changan,CS55 Plus,2025,10000000,Астана,-1,1,crossover,1.5,petrol,robot,fwd,left,белый металлик,unknown,1,0
cars_ml,Toyota,bZ3X,2025,14000000,Балхаш,2000,0,crossover,-1,электрический,automatic,fwd,left,unknown,used,1,0
cars_ml,Li,L7,2025,24800000,Алматы,9700,0,crossover,1.5,hybrid,automatic,awd,left,unknown,used,1,0
