source,brand,model,generation,generation_start_year,year,car_age,price,city,region,mileage_km,mileage_missing,mileage_per_year,is_new,is_low_mileage,is_high_mileage,body_type,engine_volume_l,engine_missing,fuel_type,transmission,drive_type,steering_wheel,color,customs_cleared,photo_count,options_count,has_abs,has_airbags,has_leather,has_heated_seats,has_ac,has_cruise_control,has_rear_camera,has_parking_sensors,has_bluetooth,has_alloy_wheels,has_sunroof,has_panorama,has_remote_start,is_fresh_import,tax_paid,inspection_passed
kolesa_full,MG,5 Comfort,2020 - н.в. 2 поколение,2020,2026,0,6990000,Алматы,Алматинская область,-1.0,1,-1.0,1,0,0,sedan,1.5,0,petrol,cvt,fwd,left,unknown,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,MG,HS,2018 - н.в. 1 поколение,2018,2026,0,9990000,Караганда,Карагандинская область,-1.0,1,-1.0,1,0,0,crossover,1.5,0,petrol,robot,fwd,left,красный,1,20,26,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
kolesa_full,MG,ZS Comfort,2024 - н.в. 3 поколение,2024,2026,0,7990000,Караганда,Карагандинская область,-1.0,1,-1.0,1,0,0,crossover,1.5,0,petrol,cvt,fwd,left,зеленый,1,10,24,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
kolesa_full,Maserati,Ghibli,2013 - 2018 3 поколение (M157),2013,2013,13,35000000,Алматы,Алматинская область,62000.0,0,4769.2307692307695,0,0,0,sedan,3.0,0,petrol,automatic,awd,left,черный металлик,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,3,2003 - 2006 BK,2003,2005,21,3800000,Костанай,Костанайская область,187000.0,0,8904.761904761905,0,0,0,sedan,2.3,0,petrol,automatic,fwd,left,черный металлик,1,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,323,1989 - 1995 BG,1989,1990,36,450000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,1.6,0,petrol,manual,fwd,left,серый,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,323,1989 - 1995 BG,1989,1992,34,350000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,hatchback,1.6,0,petrol,manual,fwd,left,серый,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,323,1989 - 1995 BG,1989,1994,32,850000,Алматы,Алматинская область,450000.0,0,14062.5,0,0,1,hatchback,1.6,0,petrol,automatic,fwd,left,синий,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,323,2001 - 2003 BJ рестайлинг,2001,2002,24,1590000,Астана,Акмолинская область,345799.0,0,14408.291666666666,0,0,1,hatchback,1.6,0,petrol,manual,fwd,left,серый,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,6,2002 - 2005 GG (GG/GY),2002,2003,23,3000000,Байконыр,Кызылординская область,241350.0,0,10493.478260869566,0,0,1,sedan,2.3,0,petrol,automatic,fwd,left,белый,1,21,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
kolesa_full,Mazda,6,2002 - 2005 GG (GG/GY),2002,2004,22,1750000,Актау,Мангистауская область,-1.0,1,-1.0,0,0,0,liftback,1.8,0,petrol-gas,manual,fwd,left,unknown,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,6,2005 - 2008 GG рестайлинг (GG/GY),2005,2006,20,1550000,Актобе,Актюбинская область,300000.0,0,15000.0,0,0,1,sedan,2.0,0,petrol,manual,fwd,left,зеленый,1,17,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
kolesa_full,Mazda,6,2009 - 2013 GH рестайлинг,2009,2010,16,4150000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,unknown,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,6,2012 - 2015 GJ (GJ/GL),2012,2013,13,7200000,Павлодар,Павлодарская область,248000.0,0,19076.923076923078,0,0,1,sedan,2.0,0,petrol,automatic,fwd,left,unknown,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,6,2018 - н.в. GJ [2-й рестайлинг] (GJ/GL),2018,2021,5,8500000,Актау,Мангистауская область,63000.0,0,12600.0,0,0,0,sedan,2.5,0,petrol,automatic,fwd,left,unknown,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,626,1990 - 1996 GD рестайлинг (GD/GV),1990,1990,36,350000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.2,0,petrol,manual,fwd,left,белый,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,626,1991 - 1997 GE,1991,1991,35,2000000,Жезказган,Улытауская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,manual,fwd,left,зеленый металлик,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kolesa_full,Mazda,626,1991 - 1997 GE,1991,1993,33,2000000,Мерке,Жамбылская область,111111.0,0,3367.0,0,0,0,liftback,2.0,0,petrol,automatic,fwd,left,unknown,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,626,1991 - 1997 GE,1991,1994,32,1950000,Семей,Абайская область,-1.0,1,-1.0,0,0,0,liftback,2.0,0,petrol,automatic,fwd,left,зеленый металлик,1,13,16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
kolesa_full,Mazda,626,1991 - 1997 GE,1991,1995,31,1200000,Кокшетау,Акмолинская область,-1.0,1,-1.0,0,0,0,liftback,1.9,0,petrol,manual,fwd,left,unknown,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,626,1997 - 1999 GF,1997,1997,29,1850000,Тараз,Жамбылская область,-1.0,1,-1.0,0,0,0,liftback,2.0,0,petrol,manual,fwd,left,unknown,1,8,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
kolesa_full,Mazda,626,1991 - 1997 GE,1991,1997,29,1750000,Житикара,Костанайская область,200000.0,0,6896.551724137931,0,0,0,liftback,1.9,0,petrol,manual,fwd,left,unknown,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,626,1997 - 1999 GF,1997,1997,29,1550000,Алматы,Алматинская область,500000.0,0,17241.379310344826,0,0,1,sedan,2.0,0,petrol,manual,fwd,left,синий,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,626,1997 - 1999 GF,1997,1997,29,2950000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,liftback,2.0,0,petrol,manual,fwd,left,серебристый,1,15,20,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1
kolesa_full,Mazda,626,1997 - 1999 GF,1997,1998,28,900000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,liftback,1.9,0,petrol,manual,fwd,left,золотистый металлик,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,626,1997 - 1999 GF,1997,1998,28,2800000,Шымкент,Туркестанская область,319652.0,0,11416.142857142857,0,0,1,liftback,2.0,0,petrol,automatic,fwd,left,красный,1,52,33,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1
kolesa_full,Mazda,626,1999 - 2002 GF рестайлинг (GF/GW),1999,1999,27,3500000,Астана,Акмолинская область,-1.0,1,-1.0,0,0,0,wagon,2.0,0,petrol,automatic,fwd,right,unknown,1,25,24,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1
kolesa_full,Mazda,CX-30,2019 - н.в. 1 поколение (DM),2019,2022,4,16200000,Астана,Акмолинская область,66026.0,0,16506.5,0,0,0,crossover,2.0,0,petrol,automatic,awd,left,красный,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,CX-5,2017 - н.в. 2 поколение (KF),2017,2026,0,14500000,Астана,Акмолинская область,10.0,0,10.0,0,1,0,crossover,2.0,0,petrol,automatic,fwd,left,unknown,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,Capella,1988 - 1997 5 поколение,1988,1996,30,1800000,Усть-Каменогорск,Восточно-Казахстанская область,233000.0,0,7766.666666666667,0,0,1,wagon,2.0,0,petrol,automatic,awd,right,черный,1,21,9,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
kolesa_full,Mazda,Cronos,1991 - 1996 1 поколение,1991,1993,33,750000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,1.8,0,petrol,manual,fwd,left,серебристый металлик,1,33,18,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
kolesa_full,Mazda,Cronos,1991 - 1996 1 поколение,1991,1994,32,700000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,manual,fwd,left,бордовый металлик,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kolesa_full,Mazda,Eunos 800,1993 - 1997 1 поколение,1993,1994,32,1000000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.5,0,petrol,automatic,fwd,right,unknown,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mazda,MPV,1999 - 2006 LW,1999,2003,23,2500000,Актобе,Актюбинская область,450000.0,0,19565.217391304348,0,0,1,minivan,3.0,0,petrol,automatic,fwd,left,серебристый металлик,1,22,20,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
kolesa_full,Mazda,Xedos 9,1993 - 2000 1 поколение (TA),1993,1998,28,900000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.3,0,petrol,automatic,fwd,left,unknown,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,190,1982 - 1993 1 поколение (W201),1982,1988,38,720000,Караганда,Карагандинская область,-1.0,1,-1.0,0,0,0,sedan,2.3,0,petrol,manual,rwd,left,unknown,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,190,1982 - 1993 1 поколение (W201),1982,1989,37,1100000,Тараз,Жамбылская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,manual,rwd,left,черный,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,190,1982 - 1993 1 поколение (W201),1982,1991,35,1000000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,automatic,rwd,left,синий,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,190,1982 - 1993 1 поколение (W201),1982,1992,34,800000,Кордай,Жамбылская область,50000.0,0,1470.5882352941176,0,0,0,sedan,2.0,0,petrol,manual,rwd,left,белый,1,17,15,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
kolesa_full,Mercedes-Benz,190,1982 - 1993 1 поколение (W201),1982,1992,34,1600000,Тараз,Жамбылская область,-1.0,1,-1.0,0,0,0,sedan,2.3,0,petrol,manual,rwd,left,unknown,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,190,1982 - 1993 1 поколение (W201),1982,1992,34,1250000,Караганда,Карагандинская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,manual,rwd,left,черный,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kolesa_full,Mercedes-Benz,A 160,2001 - 2004 W168/V168 рестайлинг,2001,2001,25,780000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,hatchback,1.6,0,petrol,manual,fwd,left,unknown,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,A 160,2001 - 2004 W168/V168 рестайлинг,2001,2003,23,2600000,Актау,Мангистауская область,137000.0,0,5956.521739130435,0,0,0,hatchback,1.6,0,petrol,automatic,fwd,left,белый,1,8,13,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,A 180,2012 - 2015 W176,2012,2013,13,5390000,Алматы,Алматинская область,128000.0,0,9846.153846153846,0,0,0,hatchback,1.6,0,petrol,robot,fwd,left,unknown,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,A 200,2018 - н.в. W177/V177,2018,2019,7,10500000,Алматы,Алматинская область,168000.0,0,24000.0,0,0,0,hatchback,1.3,0,petrol,robot,fwd,left,черный,1,20,24,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
kolesa_full,Mercedes-Benz,AMG GT,2014 - 2017 1 поколение,2014,2015,11,55000000,Астана,Акмолинская область,65000.0,0,5909.090909090909,0,0,0,coupe,4.0,0,petrol,robot,rwd,left,unknown,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,AMG GT,2017 - 2024 1 поколение рестайлинг,2017,2019,7,63500000,Астана,Акмолинская область,50000.0,0,7142.857142857143,0,0,0,liftback,4.0,0,petrol,robot,awd,left,черный,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,AMG GT,2017 - 2024 1 поколение рестайлинг,2017,2021,5,58000000,Алматы,Алматинская область,3500.0,0,700.0,0,1,0,roadster,4.0,0,petrol,robot,rwd,left,черный,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,B 170,2005 - 2008 W245,2005,2007,19,3300000,Караганда,Карагандинская область,200000.0,0,10526.315789473685,0,0,0,hatchback,1.7,0,petrol,cvt,fwd,left,красный,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,B 180,2008 - 2011 W245 рестайлинг,2008,2009,17,1900000,Атырау,Атырауская область,-1.0,1,-1.0,0,0,0,hatchback,1.7,0,petrol,cvt,fwd,left,белый,0,5,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
kolesa_full,Mercedes-Benz,C 180,1993 - 1997 W202/S202,1993,1994,32,500000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,1.8,0,petrol,automatic,rwd,left,серебристый,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,C 180,1993 - 1997 W202/S202,1993,1994,32,1800000,Алматы,Алматинская область,350000.0,0,10937.5,0,0,1,sedan,1.8,0,petrol,automatic,rwd,left,черный,1,13,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
kolesa_full,Mercedes-Benz,C 180,1993 - 1997 W202/S202,1993,1994,32,1600000,Алматы,Алматинская область,555555.0,0,17361.09375,0,0,1,sedan,1.8,0,petrol,automatic,rwd,left,черный,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,C 180,1993 - 1997 W202/S202,1993,1994,32,1200000,Караганда,Карагандинская область,303000.0,0,9468.75,0,0,1,sedan,1.8,0,petrol,automatic,rwd,left,unknown,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,C 180,1993 - 1997 W202/S202,1993,1995,31,830000,Уральск,Западно-Казахстанская область,465000.0,0,15000.0,0,0,1,sedan,1.8,0,petrol,manual,rwd,left,синий,1,0,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
kolesa_full,Mercedes-Benz,C 180,1993 - 1997 W202/S202,1993,1995,31,1400000,Тараз,Жамбылская область,-1.0,1,-1.0,0,0,0,sedan,1.8,0,petrol,manual,rwd,left,черный металлик,1,8,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
kolesa_full,Mercedes-Benz,C 200,1997 - 2001 W202/S202 рестайлинг,1997,1998,28,2450000,Караганда,Карагандинская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,automatic,rwd,left,unknown,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,C 200,2000 - 2004 W203/S203/CL203,2000,2001,25,2700000,Караганда,Карагандинская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,automatic,rwd,left,unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,C 200 AMG Line,2021 - н.в. W206/S206,2021,2025,1,40000000,Астана,Акмолинская область,15.0,0,15.0,0,1,0,sedan,1.5,0,petrol,automatic,rwd,left,серый металлик,1,7,44,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
kolesa_full,Mercedes-Benz,C 220,1993 - 1997 W202/S202,1993,1993,33,2200000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.2,0,petrol,automatic,rwd,left,серебристый металлик,1,38,19,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1
kolesa_full,Mercedes-Benz,C 240,2000 - 2004 W203/S203/CL203,2000,2002,24,3300000,Актау,Мангистауская область,-1.0,1,-1.0,0,0,0,sedan,2.6,0,petrol,automatic,rwd,left,черный,1,12,23,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
kolesa_full,Mercedes-Benz,C 240,2000 - 2004 W203/S203/CL203,2000,2003,23,2800000,Караганда,Карагандинская область,400000.0,0,17391.304347826088,0,0,1,sedan,2.6,0,petrol,automatic,awd,left,черный,1,7,25,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
kolesa_full,Mercedes-Benz,C 280,1993 - 1997 W202/S202,1993,1994,32,2300000,Алматы,Алматинская область,523000.0,0,16343.75,0,0,1,sedan,2.8,0,petrol,automatic,rwd,left,фиолетовый,1,15,19,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1
kolesa_full,Mercedes-Benz,C 280,1993 - 1997 W202/S202,1993,1994,32,3000000,Тараз,Жамбылская область,-1.0,1,-1.0,0,0,0,sedan,2.8,0,petrol,automatic,rwd,left,серебристый,1,7,14,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
kolesa_full,Mercedes-Benz,C 280,1993 - 1997 W202/S202,1993,1995,31,2800000,Алматы,Алматинская область,300000.0,0,9677.41935483871,0,0,1,sedan,2.8,0,petrol,automatic,rwd,left,красный,1,9,23,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1
kolesa_full,Mercedes-Benz,C 350,2006 - 2011 W204/S204,2006,2007,19,4100000,Алматы,Алматинская область,220000.0,0,11578.947368421053,0,0,1,sedan,3.5,0,petrol,automatic,rwd,left,черный металлик,1,6,37,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
kolesa_full,Mercedes-Benz,C 43 AMG,1993 - 1997 W202/S202,1993,1995,31,4500000,Алматы,Алматинская область,235000.0,0,7580.645161290323,0,0,1,sedan,4.3,0,petrol,automatic,rwd,left,серебристый металлик,1,11,29,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
kolesa_full,Mercedes-Benz,C 43 AMG,2014 - 2018 W205/S205/C205,2014,2015,11,18200000,Алматы,Алматинская область,98000.0,0,8909.09090909091,0,0,0,sedan,3.0,0,petrol,automatic,awd,left,серый металлик,1,21,46,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
kolesa_full,Mercedes-Benz,C 63 AMG,2014 - 2018 W205/S205/C205,2014,2015,11,40000000,Алматы,Алматинская область,90000.0,0,8181.818181818182,0,0,0,wagon,4.0,0,petrol,automatic,rwd,left,unknown,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CL 500,2006 - 2010 C216,2006,2007,19,9000000,Алматы,Алматинская область,90000.0,0,4736.8421052631575,0,0,0,coupe,5.5,0,petrol,automatic,rwd,left,черный металлик,1,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CL 600,1992 - 2000 С140,1992,1997,29,42000000,Алматы,Алматинская область,72000.0,0,2482.7586206896553,0,0,0,coupe,6.0,0,petrol,automatic,rwd,left,unknown,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CL 63 AMG,2006 - 2010 C216,2006,2007,19,20000000,Алматы,Алматинская область,97000.0,0,5105.263157894737,0,0,0,coupe,6.2,0,petrol,automatic,rwd,left,белый,1,15,13,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
kolesa_full,Mercedes-Benz,CLA 200,2013 - 2016 C117,2013,2015,11,9200000,Астана,Акмолинская область,177000.0,0,16090.90909090909,0,0,0,sedan,1.6,0,petrol,robot,fwd,left,unknown,1,18,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
kolesa_full,Mercedes-Benz,CLA 45 AMG,2013 - 2016 C117,2013,2014,12,14500000,Алматы,Алматинская область,107000.0,0,8916.666666666666,0,0,0,sedan,2.0,0,petrol,robot,awd,left,серый металлик,1,27,41,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
kolesa_full,Mercedes-Benz,CLA 45 AMG,2013 - 2016 C117,2013,2015,11,14500000,Алматы,Алматинская область,117000.0,0,10636.363636363636,0,0,0,sedan,2.0,0,petrol,robot,awd,left,unknown,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CLE 300,2023 - н.в. 1 поколение,2023,2025,1,49000000,Астана,Акмолинская область,-1.0,1,-1.0,1,0,0,coupe,2.0,0,petrol,automatic,awd,left,серебристый металлик,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CLS 350,2004 - 2008 C219,2004,2006,20,8000000,Алматы,Алматинская область,230000.0,0,11500.0,0,0,1,sedan,3.5,0,petrol,automatic,rwd,left,черный металлик,1,37,39,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1
kolesa_full,Mercedes-Benz,CLS 350,2014 - 2017 C218/X218 рестайлинг,2014,2014,12,13000000,Шымкент,Туркестанская область,160000.0,0,13333.333333333334,0,0,0,sedan,3.5,0,petrol,automatic,rwd,left,белый,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CLS 400,2014 - 2017 C218/X218 рестайлинг,2014,2016,10,17500000,Шымкент,Туркестанская область,180000.0,0,18000.0,0,0,0,sedan,3.0,0,petrol,automatic,awd,left,unknown,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CLS 400,2014 - 2017 C218/X218 рестайлинг,2014,2017,9,16900000,Алматы,Алматинская область,128000.0,0,14222.222222222223,0,0,0,sedan,3.0,0,petrol,automatic,rwd,left,серый металлик,1,92,41,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
kolesa_full,Mercedes-Benz,CLS 500,2004 - 2008 C219,2004,2005,21,8000000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,5.0,0,petrol,automatic,rwd,left,черный металлик,1,9,16,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
kolesa_full,Mercedes-Benz,CLS 500,2004 - 2008 C219,2004,2007,19,10500000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,5.0,0,petrol,automatic,rwd,left,unknown,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,CLS 63 AMG,2010 - 2014 C218/X218,2010,2012,14,18000000,Астана,Акмолинская область,56000.0,0,4000.0,0,0,0,sedan,5.5,0,petrol,automatic,rwd,left,белый,0,4,43,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
kolesa_full,Mercedes-Benz,CLS 63 AMG,2014 - 2017 C218/X218 рестайлинг,2014,2015,11,30000000,Алматы,Алматинская область,135000.0,0,12272.727272727272,0,0,0,sedan,5.5,0,petrol,robot,awd,left,unknown,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,E 200,1987 - 1993 W124 рестайлинг,1987,1988,38,850000,Петропавловск,Северо-Казахстанская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,manual,rwd,left,unknown,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,E 200,1987 - 1993 W124 рестайлинг,1987,1991,35,1050000,Павлодар,Павлодарская область,386668.0,0,11047.657142857142,0,0,1,sedan,2.0,0,petrol,manual,rwd,left,черный металлик,1,18,21,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1
kolesa_full,Mercedes-Benz,E 200,1987 - 1993 W124 рестайлинг,1987,1992,34,1200000,Астана,Акмолинская область,144114.0,0,4238.64705882353,0,0,0,sedan,2.0,0,petrol,manual,rwd,left,серый,1,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kolesa_full,Mercedes-Benz,E 200,1987 - 1993 W124 рестайлинг,1987,1993,33,400000,Узынагаш,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,manual,rwd,left,черный металлик,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,E 200,1987 - 1993 W124 рестайлинг,1987,1993,33,1600000,Тараз,Жамбылская область,212000.0,0,6424.242424242424,0,0,1,sedan,2.0,0,petrol,manual,rwd,left,белый металлик,1,12,18,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
kolesa_full,Mercedes-Benz,E 200,1993 - 1997 W124 [2-й рестайлинг],1993,1994,32,2800000,Шымкент,Туркестанская область,777777.0,0,24305.53125,0,0,1,sedan,2.0,0,petrol,automatic,rwd,left,серебристый металлик,1,12,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
kolesa_full,Mercedes-Benz,E 200,1995 - 1999 W210/S210,1995,1996,30,2400000,Семей,Абайская область,-1.0,1,-1.0,0,0,0,sedan,2.0,0,petrol,manual,rwd,left,unknown,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,E 200,2009 - 2013 W212/S212/C207/A207,2009,2009,17,6500000,Караганда,Карагандинская область,287000.0,0,16882.352941176472,0,0,1,sedan,1.8,0,petrol,automatic,rwd,left,белый,1,13,8,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
kolesa_full,Mercedes-Benz,E 200,2009 - 2013 W212/S212/C207/A207,2009,2012,14,7800000,Астана,Акмолинская область,270000.0,0,19285.714285714286,0,0,1,sedan,1.8,0,petrol,automatic,rwd,left,unknown,1,13,16,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
kolesa_full,Mercedes-Benz,E 200,2016 - 2020 W213/S213/C238/A238,2016,2016,10,15600000,Алматы,Алматинская область,230000.0,0,23000.0,0,0,1,sedan,2.0,0,petrol,automatic,rwd,left,unknown,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Mercedes-Benz,E 200,2020 - н.в. W213/S213/C238/A238 рестайлинг,2020,2023,3,30000000,Астана,Акмолинская область,23000.0,0,7666.666666666667,0,1,0,sedan,2.0,0,petrol,automatic,rwd,left,черный,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
