iter	Passed	Remaining
6374	12840	7301
6375	12842	7299
6376	12844	7297
6377	12846	7295
6378	12848	7293
6379	12850	7291
6380	12852	7289
6381	12854	7287
6382	12855	7284
6383	12857	7282
6384	12859	7280
6385	12861	7278
6386	12863	7276
6387	12866	7274
6388	12868	7273
6389	12870	7271
6390	12871	7268
6391	12873	7266
6392	12875	7264
6393	12877	7262
6394	12879	7260
6395	12881	7258
6396	12883	7256
6397	12885	7254
6398	12887	7252
6399	12888	7249
6400	12890	7248
6401	12893	7246
6402	12894	7243
6403	12897	7242
6404	12899	7240
6405	12901	7238
6406	12903	7236
6407	12905	7234
6408	12907	7231
6409	12908	7229
6410	12910	7227
6411	12912	7225
6412	12914	7223
6413	12916	7221
6414	12918	7219
6415	12919	7217
6416	12922	7215
6417	12924	7213
6418	12925	7210
6419	12927	7208
6420	12929	7206
6421	12931	7204
6422	12933	7202
6423	12935	7200
6424	12936	7198
6425	12938	7196
6426	12940	7194
6427	12943	7192
6428	12945	7190
6429	12947	7188
6430	12948	7186
6431	12951	7184
6432	12952	7182
6433	12954	7179
6434	12956	7177
6435	12957	7175
6436	12960	7173
6437	12962	7171
6438	12964	7169
6439	12965	7167
6440	12967	7165
6441	12970	7163
6442	12972	7161
6443	12973	7159
6444	12976	7157
6445	12978	7155
6446	12980	7153
6447	12981	7151
6448	12984	7149
6449	12986	7147
6450	12988	7145
6451	12990	7143
6452	12992	7141
6453	12993	7139
6454	12995	7136
6455	12997	7134
6456	12999	7132
6457	13001	7130
6458	13002	7128
6459	13004	7126
6460	13006	7124
6461	13008	7122
6462	13010	7120
6463	13012	7118
6464	13014	7116
6465	13016	7114
6466	13018	7112
6467	13019	7109
6468	13021	7107
6469	13023	7105
6470	13024	7103
6471	13026	7101
6472	13028	7098
6473	13029	7096
6474	13031	7094
6475	13033	7092
6476	13035	7090
6477	13036	7087
6478	13038	7085
6479	13040	7083
6480	13042	7081
6481	13043	7079
6482	13045	7077
6483	13048	7075
6484	13050	7073
6485	13051	7071
6486	13054	7069
6487	13056	7067
6488	13057	7065
6489	13060	7063
6490	13062	7061
6491	13064	7059
6492	13065	7057
6493	13068	7055
6494	13069	7053
6495	13071	7051
6496	13074	7049
6497	13076	7047
6498	13078	7045
6499	13080	7043
6500	13082	7041
6501	13084	7039
6502	13086	7037
6503	13087	7034
6504	13089	7032
6505	13091	7030
6506	13093	7028
6507	13095	7026
6508	13098	7025
6509	13099	7022
6510	13102	7020
6511	13103	7018
6512	13106	7017
6513	13108	7015
6514	13110	7012
6515	13112	7010
6516	13113	7008
6517	13115	7006
6518	13117	7004
6519	13119	7002
6520	13121	7000
6521	13123	6998
6522	13125	6996
6523	13128	6994
6524	13130	6992
6525	13132	6990
6526	13133	6988
6527	13135	6986
6528	13137	6984
6529	13140	6982
6530	13141	6980
6531	13143	6978
6532	13145	6976
6533	13147	6974
6534	13149	6972
6535	13151	6970
6536	13154	6968
6537	13156	6966
6538	13157	6964
6539	13159	6962
6540	13161	6960
6541	13163	6957
6542	13165	6955
6543	13166	6953
6544	13168	6951
6545	13171	6949
6546	13172	6947
6547	13174	6945
6548	13176	6943
6549	13177	6940
6550	13179	6939
6551	13182	6937
6552	13184	6935
6553	13185	6932
6554	13187	6930
6555	13189	6928
6556	13191	6926
6557	13193	6924
6558	13195	6922
6559	13196	6920
6560	13198	6918
6561	13200	6916
6562	13202	6913
6563	13204	6911
6564	13205	6909
6565	13207	6907
6566	13209	6905
6567	13211	6903
6568	13213	6901
6569	13214	6899
6570	13216	6896
6571	13218	6894
6572	13219	6892
6573	13221	6890
6574	13223	6888
6575	13225	6886
6576	13226	6883
6577	13227	6881
6578	13229	6879
6579	13232	6877
6580	13234	6875
6581	13236	6873
6582	13238	6871
6583	13239	6869
6584	13241	6867
6585	13243	6865
6586	13245	6863
6587	13246	6860
6588	13248	6858
6589	13250	6856
6590	13252	6854
6591	13255	6852
6592	13257	6850
6593	13258	6848
6594	13261	6846
6595	13262	6844
6596	13264	6842
6597	13266	6840
6598	13268	6838
6599	13270	6836
6600	13272	6834
6601	13274	6832
6602	13276	6830
6603	13277	6827
6604	13280	6826
6605	13282	6824
6606	13284	6822
6607	13286	6819
6608	13287	6817
6609	13289	6815
6610	13290	6813
6611	13292	6811
6612	13294	6808
6613	13295	6806
6614	13297	6804
6615	13299	6802
6616	13301	6800
6617	13303	6798
6618	13306	6796
6619	13307	6794
6620	13309	6792
6621	13311	6790
6622	13313	6788
6623	13315	6786
6624	13317	6784
6625	13319	6782
6626	13321	6780
6627	13324	6778
6628	13326	6776
6629	13328	6774
6630	13331	6773
6631	13333	6771
6632	13335	6769
6633	13337	6767
6634	13339	6765
6635	13341	6763
6636	13343	6761
6637	13345	6759
6638	13347	6757
6639	13348	6754
6640	13350	6752
6641	13352	6750
6642	13354	6748
6643	13356	6746
6644	13359	6744
6645	13361	6742
6646	13363	6740
6647	13364	6738
6648	13367	6737
6649	13369	6734
6650	13371	6732
6651	13373	6730
6652	13375	6729
6653	13377	6727
6654	13380	6725
6655	13381	6723
6656	13384	6721
6657	13386	6719
6658	13389	6717
6659	13391	6716
6660	13393	6714
6661	13396	6712
6662	13397	6710
6663	13399	6707
6664	13401	6705
6665	13403	6703
6666	13405	6701
6667	13407	6699
6668	13409	6697
6669	13412	6696
6670	13414	6694
6671	13416	6692
6672	13418	6690
6673	13420	6688
6674	13422	6686
6675	13425	6684
6676	13426	6682
6677	13429	6680
6678	13431	6678
6679	13432	6676
6680	13434	6674
6681	13437	6672
6682	13439	6670
6683	13441	6668
6684	13443	6666
6685	13446	6664
6686	13447	6662
6687	13449	6660
6688	13451	6658
6689	13453	6656
6690	13455	6654
6691	13458	6652
6692	13460	6650
6693	13462	6648
6694	13463	6646
6695	13465	6644
6696	13467	6642
6697	13469	6640
6698	13472	6638
6699	13474	6636
6700	13476	6634
6701	13478	6632
6702	13480	6630
6703	13482	6628
6704	13485	6627
6705	13487	6625
6706	13489	6623
6707	13491	6621
6708	13493	6619
6709	13495	6617
6710	13498	6615
6711	13500	6613
6712	13502	6611
6713	13504	6609
6714	13507	6607
6715	13508	6605
6716	13510	6603
6717	13512	6601
6718	13515	6599
6719	13517	6597
6720	13519	6595
6721	13521	6593
6722	13522	6591
6723	13524	6589
6724	13527	6587
6725	13529	6585
6726	13531	6583
6727	13533	6581
6728	13535	6579
6729	13537	6577
6730	13539	6575
6731	13542	6573
6732	13544	6572
6733	13546	6570
6734	13548	6568
6735	13551	6566
6736	13553	6564
6737	13554	6562
6738	13556	6560
6739	13559	6558
6740	13560	6556
6741	13563	6554
6742	13565	6552
6743	13568	6550
6744	13570	6548
6745	13573	6547
6746	13575	6545
6747	13577	6543
6748	13579	6541
6749	13581	6539
6750	13583	6537
6751	13585	6535
6752	13587	6533
6753	13589	6531
6754	13591	6529
6755	13593	6527
6756	13596	6525
6757	13599	6523
6758	13601	6521
6759	13603	6519
6760	13605	6517
6761	13607	6515
6762	13609	6513
6763	13610	6511
6764	13612	6509
6765	13614	6507
6766	13617	6505
6767	13618	6503
6768	13620	6501
6769	13623	6499
6770	13625	6497
6771	13627	6495
6772	13629	6493
6773	13631	6491
6774	13634	6490
6775	13636	6488
6776	13638	6486
6777	13640	6484
6778	13642	6481
6779	13644	6479
6780	13646	6477
6781	13648	6476
6782	13650	6474
6783	13652	6472
6784	13654	6470
6785	13656	6468
6786	13658	6466
6787	13660	6463
6788	13662	6461
6789	13663	6459
6790	13665	6457
6791	13668	6455
6792	13670	6453
6793	13672	6451
6794	13675	6450
6795	13677	6448
6796	13679	6446
6797	13680	6443
6798	13683	6442
6799	13684	6439
6800	13687	6438
6801	13689	6436
6802	13691	6434
6803	13693	6432
6804	13695	6430
6805	13697	6428
6806	13699	6426
6807	13701	6423
6808	13703	6422
6809	13705	6420
6810	13707	6418
6811	13709	6416
6812	13712	6414
6813	13714	6412
6814	13716	6410
6815	13719	6408
6816	13721	6406
6817	13723	6404
6818	13726	6403
6819	13728	6401
6820	13730	6399
6821	13732	6397
6822	13734	6395
6823	13736	6393
6824	13738	6391
6825	13741	6389
6826	13742	6387
6827	13744	6385
6828	13746	6383
6829	13749	6381
6830	13751	6379
6831	13753	6377
6832	13756	6375
6833	13758	6373
6834	13760	6371
6835	13762	6370
6836	13764	6367
6837	13766	6365
6838	13767	6363
6839	13769	6361
6840	13771	6359
6841	13773	6357
6842	13775	6355
6843	13778	6353
6844	13780	6351
6845	13782	6349
6846	13784	6347
6847	13786	6345
6848	13788	6343
6849	13791	6342
6850	13793	6340
6851	13795	6338
6852	13797	6336
6853	13799	6334
6854	13801	6332
6855	13804	6330
6856	13807	6328
6857	13809	6326
6858	13811	6324
6859	13813	6322
6860	13815	6320
6861	13817	6318
6862	13819	6316
6863	13821	6314
6864	13823	6312
6865	13825	6310
6866	13827	6308
6867	13829	6306
6868	13831	6304
6869	13832	6302
6870	13834	6300
6871	13837	6298
6872	13839	6296
6873	13840	6294
6874	13842	6292
6875	13844	6290
6876	13846	6288
6877	13848	6285
6878	13850	6284
6879	13852	6282
6880	13854	6280
6881	13856	6277
6882	13858	6275
6883	13860	6273
6884	13862	6272
6885	13864	6270
6886	13866	6267
6887	13868	6265
6888	13870	6263
6889	13873	6262
6890	13874	6259
6891	13876	6257
6892	13878	6255
6893	13880	6253
6894	13883	6251
6895	13885	6250
6896	13888	6248
6897	13890	6246
6898	13892	6244
6899	13894	6242
6900	13896	6240
6901	13899	6238
6902	13901	6236
6903	13903	6234
6904	13905	6232
6905	13907	6231
6906	13909	6228
6907	13912	6227
6908	13915	6225
6909	13917	6223
6910	13919	6221
6911	13921	6219
6912	13923	6217
6913	13925	6215
6914	13928	6213
6915	13930	6211
6916	13932	6209
6917	13933	6207
6918	13936	6205
6919	13939	6204
6920	13941	6202
6921	13943	6200
6922	13945	6198
6923	13947	6196
6924	13950	6194
6925	13952	6192
6926	13953	6190
6927	13956	6188
6928	13958	6186
6929	13961	6184
6930	13962	6182
6931	13964	6180
6932	13966	6178
6933	13968	6176
6934	13970	6174
6935	13972	6172
6936	13974	6170
6937	13976	6168
6938	13977	6166
6939	13979	6163
6940	13981	6161
6941	13984	6160
6942	13986	6158
6943	13987	6155
6944	13990	6154
6945	13992	6152
6946	13994	6150
6947	13998	6148
6948	14000	6146
6949	14002	6145
6950	14004	6142
6951	14006	6140
6952	14007	6138
6953	14009	6136
6954	14011	6134
6955	14013	6132
6956	14015	6130
6957	14016	6128
6958	14019	6126
6959	14020	6124
6960	14022	6122
6961	14025	6120
6962	14027	6118
6963	14029	6116
6964	14031	6114
6965	14032	6111
6966	14034	6109
6967	14036	6107
6968	14039	6105
6969	14040	6103
6970	14042	6101
6971	14044	6099
6972	14047	6097
6973	14049	6095
6974	14051	6093
6975	14052	6091
6976	14055	6089
6977	14057	6087
6978	14059	6085
6979	14061	6083
6980	14063	6081
6981	14064	6079
6982	14067	6077
6983	14068	6075
6984	14070	6073
6985	14073	6071
6986	14075	6069
6987	14077	6067
6988	14079	6065
6989	14081	6063
6990	14083	6061
6991	14084	6059
6992	14086	6057
6993	14088	6055
6994	14091	6053
6995	14093	6051
6996	14095	6049
6997	14097	6047
6998	14098	6045
6999	14100	6042
7000	14102	6040
7001	14104	6038
7002	14106	6037
7003	14108	6035
7004	14110	6033
7005	14112	6030
7006	14114	6028
7007	14116	6026
7008	14118	6024
7009	14119	6022
7010	14121	6020
7011	14123	6018
7012	14124	6016
7013	14127	6014
7014	14129	6012
7015	14131	6010
7016	14133	6008
7017	14135	6006
7018	14138	6004
7019	14141	6002
7020	14143	6001
7021	14146	5999
7022	14148	5997
7023	14150	5995
7024	14152	5993
7025	14154	5991
7026	14156	5989
7027	14158	5987
7028	14161	5985
7029	14163	5983
7030	14165	5981
7031	14166	5979
7032	14168	5977
7033	14171	5975
7034	14173	5973
7035	14175	5971
7036	14176	5969
7037	14178	5967
7038	14180	5964
7039	14182	5963
7040	14184	5961
7041	14186	5958
7042	14187	5956
7043	14190	5954
7044	14192	5952
7045	14193	5950
7046	14195	5948
7047	14198	5946
7048	14199	5944
7049	14201	5942
7050	14203	5940
7051	14205	5938
7052	14207	5936
7053	14210	5934
7054	14212	5932
7055	14215	5931
7056	14217	5929
7057	14219	5927
7058	14222	5925
7059	14224	5923
7060	14226	5921
7061	14228	5919
7062	14230	5917
7063	14233	5915
7064	14234	5913
7065	14236	5911
7066	14239	5909
7067	14241	5907
7068	14243	5905
7069	14244	5903
7070	14246	5901
7071	14248	5899
7072	14250	5897
7073	14252	5895
7074	14254	5893
7075	14255	5890
7076	14257	5888
7077	14258	5886
7078	14260	5884
7079	14262	5882
7080	14264	5880
7081	14266	5878
7082	14267	5875
7083	14269	5873
7084	14271	5871
7085	14273	5869
7086	14275	5867
7087	14277	5865
7088	14279	5863
7089	14280	5861
7090	14283	5859
7091	14285	5857
7092	14286	5855
7093	14288	5853
7094	14290	5851
7095	14293	5849
7096	14295	5847
7097	14297	5845
7098	14299	5843
7099	14302	5842
7100	14304	5839
7101	14306	5837
7102	14308	5835
7103	14310	5833
7104	14312	5831
7105	14314	5829
7106	14316	5827
7107	14318	5825
7108	14320	5823
7109	14321	5821
7110	14323	5819
7111	14325	5817
7112	14328	5815
7113	14330	5813
7114	14332	5811
7115	14334	5809
7116	14336	5807
7117	14338	5805
7118	14340	5803
7119	14342	5801
7120	14343	5799
7121	14346	5797
7122	14349	5795
7123	14351	5793
7124	14353	5791
7125	14355	5789
7126	14357	5787
7127	14359	5785
7128	14362	5784
7129	14365	5782
7130	14366	5780
7131	14368	5777
7132	14370	5775
7133	14373	5774
7134	14374	5772
7135	14376	5770
7136	14378	5767
7137	14381	5766
7138	14382	5763
7139	14384	5761
7140	14387	5760
7141	14389	5758
7142	14390	5755
7143	14393	5754
7144	14396	5752
7145	14398	5750
7146	14400	5748
7147	14401	5746
7148	14404	5744
7149	14406	5742
7150	14407	5740
7151	14409	5738
7152	14412	5736
7153	14415	5734
7154	14417	5732
7155	14419	5730
7156	14421	5728
7157	14423	5726
7158	14425	5724
7159	14427	5722
7160	14429	5720
7161	14431	5718
7162	14433	5716
7163	14436	5714
7164	14437	5712
7165	14439	5710
7166	14441	5708
7167	14443	5706
7168	14445	5704
7169	14447	5702
7170	14449	5700
7171	14451	5698
7172	14454	5696
7173	14456	5694
7174	14457	5692
7175	14459	5690
7176	14461	5688
7177	14462	5686
7178	14465	5684
7179	14467	5682
7180	14469	5680
7181	14471	5678
7182	14473	5676
7183	14475	5674
7184	14477	5672
7185	14480	5670
7186	14483	5668
7187	14485	5666
7188	14487	5664
7189	14490	5663
7190	14492	5661
7191	14494	5659
7192	14496	5657
7193	14498	5654
7194	14499	5652
7195	14501	5650
7196	14504	5648
7197	14505	5646
7198	14508	5645
7199	14510	5643
7200	14512	5641
7201	14515	5639
7202	14517	5637
7203	14518	5635
7204	14520	5632
7205	14522	5631
7206	14525	5629
7207	14527	5627
7208	14529	5625
7209	14531	5623
7210	14533	5621
7211	14536	5619
7212	14539	5617
7213	14541	5615
7214	14543	5613
7215	14546	5611
7216	14548	5609
7217	14550	5608
7218	14552	5605
7219	14553	5603
7220	14555	5601
7221	14557	5599
7222	14559	5597
7223	14561	5595
7224	14564	5593
7225	14565	5591
7226	14567	5589
7227	14570	5587
7228	14572	5585
7229	14574	5583
7230	14577	5582
7231	14578	5579
7232	14581	5578
7233	14584	5576
7234	14586	5574
7235	14588	5572
7236	14589	5570
7237	14591	5567
7238	14593	5566
7239	14595	5563
7240	14597	5561
7241	14599	5559
7242	14601	5558
7243	14603	5555
7244	14606	5554
7245	14607	5552
7246	14609	5550
7247	14611	5547
7248	14613	5545
7249	14615	5543
7250	14617	5541
7251	14619	5539
7252	14621	5537
7253	14624	5535
7254	14626	5533
7255	14628	5531
7256	14630	5529
7257	14631	5527
7258	14633	5525
7259	14635	5523
7260	14637	5521
7261	14638	5519
7262	14640	5517
7263	14642	5515
7264	14644	5513
7265	14646	5511
7266	14648	5508
7267	14651	5507
7268	14654	5505
7269	14656	5503
7270	14658	5501
7271	14660	5499
7272	14662	5497
7273	14665	5495
7274	14667	5493
7275	14669	5491
7276	14671	5489
7277	14672	5487
7278	14674	5485
7279	14676	5483
7280	14678	5481
7281	14680	5479
7282	14682	5477
7283	14684	5475
7284	14686	5473
7285	14687	5471
7286	14689	5469
7287	14691	5466
7288	14693	5465
7289	14695	5462
7290	14697	5460
7291	14699	5458
7292	14701	5456
7293	14702	5454
7294	14704	5452
7295	14706	5450
7296	14709	5448
7297	14712	5446
7298	14713	5444
7299	14715	5442
7300	14717	5440
7301	14719	5438
7302	14721	5436
7303	14724	5434
7304	14725	5432
7305	14728	5430
7306	14729	5428
7307	14732	5426
7308	14734	5424
7309	14736	5422
7310	14738	5420
7311	14739	5418
7312	14741	5416
7313	14744	5414
7314	14745	5412
7315	14747	5410
7316	14749	5408
7317	14750	5406
7318	14754	5404
7319	14755	5402
7320	14758	5400
7321	14760	5398
7322	14761	5396
7323	14763	5394
7324	14765	5392
7325	14767	5390
7326	14768	5387
7327	14770	5385
7328	14772	5383
7329	14774	5381
7330	14776	5379
7331	14777	5377
7332	14779	5375
7333	14781	5373
7334	14782	5370
7335	14784	5368
7336	14785	5366
7337	14788	5364
7338	14790	5362
7339	14792	5360
7340	14794	5358
7341	14796	5356
7342	14797	5354
7343	14799	5352
7344	14801	5350
7345	14803	5348
7346	14805	5346
7347	14807	5344
7348	14809	5342
7349	14811	5340
7350	14813	5338
7351	14815	5336
7352	14817	5334
7353	14820	5332
7354	14822	5330
7355	14824	5328
7356	14826	5326
7357	14828	5324
7358	14831	5322
7359	14833	5320
7360	14835	5318
7361	14837	5316
7362	14839	5314
7363	14841	5312
7364	14843	5310
7365	14845	5308
7366	14846	5306
7367	14848	5304
7368	14850	5302
7369	14852	5300
7370	14854	5298
7371	14855	5295
7372	14857	5293
7373	14859	5291
7374	14861	5289
7375	14863	5287
7376	14865	5285
7377	14866	5283
7378	14868	5281
7379	14869	5279
7380	14872	5277
7381	14874	5275
7382	14876	5273
7383	14878	5271
7384	14880	5268
7385	14882	5266
7386	14884	5264
7387	14886	5263
7388	14888	5261
7389	14890	5258
7390	14891	5256
7391	14893	5254
7392	14896	5252
7393	14898	5250
7394	14900	5248
7395	14902	5246
7396	14904	5244
7397	14906	5242
7398	14908	5240
7399	14910	5238
7400	14912	5236
7401	14914	5234
7402	14916	5232
7403	14918	5230
7404	14920	5228
7405	14921	5226
7406	14923	5224
7407	14925	5222
7408	14927	5220
7409	14929	5218
7410	14931	5216
7411	14934	5214
7412	14936	5212
7413	14938	5210
7414	14940	5208
7415	14942	5206
7416	14944	5204
7417	14947	5202
7418	14949	5200
7419	14951	5198
7420	14954	5196
7421	14955	5194
7422	14957	5192
7423	14959	5190
7424	14961	5188
7425	14964	5186
7426	14966	5184
7427	14968	5182
7428	14971	5181
7429	14973	5179
7430	14975	5177
7431	14977	5175
7432	14979	5173
7433	14981	5171
7434	14983	5169
7435	14985	5167
7436	14988	5165
7437	14990	5163
7438	14992	5161
7439	14995	5159
7440	14997	5157
7441	14998	5155
7442	15000	5153
7443	15002	5151
7444	15004	5149
7445	15006	5147
7446	15009	5145
7447	15011	5143
7448	15013	5141
7449	15015	5139
7450	15017	5137
7451	15020	5135
7452	15022	5133
7453	15023	5131
7454	15025	5129
7455	15027	5127
7456	15030	5125
7457	15032	5123
7458	15034	5121
7459	15036	5119
7460	15038	5117
7461	15040	5115
7462	15042	5113
7463	15044	5111
7464	15046	5109
7465	15048	5107
7466	15050	5105
7467	15052	5103
7468	15054	5101
7469	15056	5099
7470	15058	5097
7471	15060	5095
7472	15061	5093
7473	15063	5090
7474	15065	5088
7475	15067	5086
7476	15069	5085
7477	15072	5083
7478	15074	5081
7479	15075	5079
7480	15077	5076
7481	15079	5074
7482	15081	5072
7483	15083	5070
7484	15084	5068
7485	15086	5066
7486	15088	5064
7487	15090	5062
7488	15092	5060
7489	15094	5058
7490	15095	5056
7491	15097	5054
7492	15099	5052
7493	15101	5049
7494	15103	5047
7495	15104	5045
7496	15106	5043
7497	15108	5041
7498	15110	5039
7499	15112	5037
7500	15113	5035
7501	15116	5033
7502	15118	5031
7503	15120	5029
7504	15122	5027
7505	15124	5025
7506	15125	5023
7507	15127	5021
7508	15129	5019
7509	15131	5017
7510	15133	5015
7511	15136	5013
7512	15137	5011
7513	15139	5008
7514	15141	5006
7515	15143	5004
7516	15146	5003
7517	15147	5000
7518	15149	4998
7519	15151	4996
7520	15152	4994
7521	15154	4992
7522	15156	4990
7523	15158	4988
7524	15160	4986
7525	15162	4984
7526	15164	4982
7527	15165	4980
7528	15167	4977
7529	15169	4975
7530	15171	4973
7531	15172	4971
7532	15174	4969
7533	15176	4967
7534	15179	4965
7535	15182	4964
7536	15184	4962
7537	15186	4960
7538	15189	4958
7539	15191	4956
7540	15193	4954
7541	15195	4952
7542	15196	4950
7543	15198	4947
7544	15199	4945
7545	15201	4943
7546	15204	4941
7547	15205	4939
7548	15207	4937
7549	15210	4935
7550	15212	4933
7551	15214	4931
7552	15216	4929
7553	15218	4927
7554	15220	4925
7555	15222	4923
7556	15224	4921
7557	15226	4919
7558	15229	4917
7559	15231	4915
7560	15233	4913
7561	15235	4911
7562	15237	4909
7563	15239	4908
7564	15241	4905
7565	15243	4903
7566	15244	4901
7567	15246	4899
7568	15248	4897
7569	15249	4895
7570	15252	4893
7571	15254	4891
7572	15256	4889
7573	15258	4887
7574	15260	4885
7575	15261	4883
7576	15262	4880
7577	15265	4878
7578	15267	4876
7579	15269	4874
7580	15271	4872
7581	15272	4870
7582	15274	4868
7583	15276	4866
7584	15278	4864
7585	15279	4862
7586	15281	4860
7587	15283	4858
7588	15285	4856
7589	15286	4853
7590	15289	4852
7591	15290	4849
7592	15293	4847
7593	15295	4846
7594	15297	4843
7595	15299	4841
7596	15301	4839
7597	15303	4838
7598	15306	4836
7599	15308	4834
7600	15310	4832
7601	15312	4830
7602	15314	4828
7603	15316	4826
7604	15319	4824
7605	15321	4822
7606	15324	4820
7607	15328	4819
7608	15330	4817
7609	15334	4815
7610	15335	4813
7611	15338	4811
7612	15340	4809
7613	15343	4808
7614	15345	4806
7615	15346	4803
7616	15348	4801
7617	15350	4799
7618	15352	4797
7619	15355	4796
7620	15357	4794
7621	15359	4792
7622	15361	4789
7623	15364	4788
7624	15365	4786
7625	15367	4783
7626	15369	4781
7627	15371	4779
7628	15373	4777
7629	15375	4775
7630	15377	4773
7631	15379	4771
7632	15381	4769
7633	15384	4768
7634	15387	4766
7635	15389	4764
7636	15391	4762
7637	15393	4760
7638	15396	4758
7639	15399	4756
7640	15400	4754
7641	15403	4752
7642	15405	4750
7643	15408	4749
7644	15410	4747
7645	15412	4744
7646	15414	4742
7647	15416	4741
7648	15419	4739
7649	15421	4737
7650	15424	4735
7651	15426	4733
7652	15428	4731
7653	15430	4729
7654	15432	4727
7655	15434	4725
7656	15437	4723
7657	15440	4722
7658	15443	4720
7659	15446	4718
7660	15449	4716
7661	15452	4715
7662	15454	4713
7663	15457	4711
7664	15458	4709
7665	15461	4707
7666	15463	4705
7667	15465	4703
7668	15467	4701
7669	15469	4699
7670	15471	4697
7671	15473	4695
7672	15475	4693
7673	15477	4691
7674	15479	4689
7675	15481	4687
7676	15483	4685
7677	15485	4683
7678	15488	4681
7679	15490	4679
7680	15491	4677
7681	15493	4675
